,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_348,0.0721822,-0.35762814,-0.3427963,0.013803623,0.21109812,0.10456255,0.2660894,-0.2856459,0.21943142,-0.03950507,0.46734345,-0.19113123,0.427539,-0.35904184,-0.22341356,0.21733534,0.03626496,-0.23075344,-0.27196246,-0.2217802,0.34076506,-0.1424339,0.12251052,-0.036567077,-0.3195727,0.50605994,-0.0836123,-0.06763267,-0.47545397,0.17868401,-0.15310559,-0.030182859,-0.31487063,0.41070107,-0.06512714,0.31598863,0.02000214,-0.010131039,0.056326225,-0.39319822,-0.107089385,0.15436122,0.08976991,0.00391833,0.24902482,0.14355908,0.06345509,-0.25844312,0.14986916,0.08198742,0.11541678,0.11735316,0.030246347,0.2064707,-0.14423636,0.17448495,0.18257949,-0.060832083,-0.1273502,-0.32826522,0.13188684,-0.25424516,-0.13040902,-0.19488947,0.24171172,-0.2586699,-0.31949407,-0.07951427,0.033254508,0.03196006,-0.08822133,0.21341465,-0.39337,-0.28205118,-0.16431867,-0.040396214,0.32878017,-0.095077835,0.012116888,-0.062633954,0.11782044,-0.0952825,0.28704253,-0.1524058,0.042621482,0.14148997,0.13187149,-0.035521936,0.050017435,0.39064014,-0.08134381,0.048841953,0.06337334,-0.10881332,0.35650012,0.27537817,-0.026366316,-0.22482689,0.10585692,-0.12821475,-0.3087393,-0.023131311,0.2071305,0.20132387,-0.34697804,0.091314144,0.05782366,-0.12603813,0.5024987,-0.018567216,-0.22970842,-0.41039532,0.015667005,-0.033944964,0.032989673,-0.2650469,0.048766457,0.03747291,0.030464323,0.2962732,-0.08328302,0.13506903,-0.14057793,-0.36360976,-0.21114866,-0.18118463,-0.4643187,-0.4338532
miRNA_349,0.051902562,-0.37886423,-0.33615103,0.031154007,0.25926346,0.07716068,0.19463137,-0.25974226,0.22502024,-0.077998035,0.485966,-0.23646599,0.43859994,-0.27746692,-0.1393591,0.174295,0.025080731,-0.2497361,-0.23290582,-0.21569735,0.3204894,-0.1527847,0.20885158,0.003769316,-0.25757915,0.46719137,-0.12716338,-0.09564619,-0.43013474,0.17550814,-0.119810775,-0.11941224,-0.21026497,0.49221423,-0.120646335,0.2400289,0.054466456,-0.12131355,0.1585683,-0.4278663,-0.16139309,0.06458698,0.03041374,0.013906141,0.29660788,0.12017359,0.1081275,-0.26925868,0.22529769,0.0010256191,0.101912126,0.09371525,-0.09546773,0.19725594,-0.14599228,0.16384122,0.28121796,-0.030269027,-0.11509014,-0.27102005,0.09173749,-0.28227767,-0.058832962,-0.21843526,0.28363124,-0.29644343,-0.2985052,-0.118651465,0.006447372,0.043739367,-0.15152584,0.11189876,-0.38753957,-0.35722083,-0.07645384,-0.13053632,0.3339852,-0.20504658,0.022153305,-0.1149881,0.022925809,-0.043360595,0.32236102,-0.07417792,0.0034776293,0.1640058,0.069196306,0.11541452,0.01931592,0.34593815,-0.08120758,-0.03143287,0.12709464,-0.111897975,0.29670435,0.25509253,-0.03705065,-0.31000245,0.11250963,-0.0909143,-0.295337,-0.15396526,0.20692225,0.23871239,-0.33393133,0.040233333,0.09085529,-0.049192984,0.4267492,-0.17234582,-0.23940781,-0.50184697,0.13364014,-0.18280649,-0.025171494,-0.3242745,0.11197885,0.032833476,0.026876815,0.25515926,0.03769246,0.109583296,-0.18506289,-0.32073492,-0.21326095,-0.21086337,-0.49233052,-0.40953076
miRNA_350,-0.3336012,0.21018249,0.29230332,-0.092008986,-0.08536664,0.36637214,0.2654974,-0.08966262,0.0049967295,0.26585788,0.022028998,-0.34638324,0.06237238,-0.25516456,-0.0038072388,0.1628368,0.033077467,0.22225353,-0.330097,0.12962987,0.034770142,0.06424763,-0.087042,-0.354415,-0.42831928,-0.09197073,-0.05291884,0.10087916,-0.11351569,-0.31360504,-0.2066105,-0.23824261,0.31794098,0.068201244,-0.22352271,0.03891214,-0.22378393,-0.3375092,0.47320223,-0.424986,0.16058749,0.20443948,0.6036492,0.17808016,0.094374016,0.06003092,-0.07913354,-0.22198619,-0.26601058,0.0063896356,-0.04947893,0.25168696,-0.010707341,0.2210589,-0.25807023,-0.1729093,-0.19938605,0.028142631,-0.16058588,-0.09100414,-0.36200976,-0.29364872,0.20291567,-0.08896772,0.099366374,-0.51700574,-0.25048715,0.2822825,0.12724636,-0.2100889,-0.06703016,0.0037822556,-0.13908152,-0.016061889,-0.14679405,0.019449025,-0.21977776,0.22671397,0.20631522,-0.16060656,0.0059223445,-0.39848894,0.042271964,-0.32400897,0.34521985,0.1951849,-0.07011739,-0.19246332,-0.12947616,0.19389774,0.036263615,-0.21916819,-0.16919851,0.12991205,0.5482491,0.025393747,0.26117828,0.046094876,0.29917374,0.039135505,-0.6483012,0.16884197,-0.2269444,0.25358954,0.19735876,0.22470766,0.080515794,-0.14100778,0.33504832,0.061710738,0.04568639,-0.07190464,0.11237897,0.032375544,0.042174987,-0.20992498,-0.23712485,0.20868815,-0.08255587,0.092980236,-0.013084069,-0.20433304,-0.072942875,-0.24368823,0.20391649,-0.16713652,0.22789983,-0.0019083476
miRNA_351,-0.53861713,0.06048569,0.018781388,0.26817375,-0.17036164,-0.014784814,0.330126,-0.09900606,0.31292868,0.11283047,0.19524153,-0.08671892,0.04032087,-0.5801215,0.16547048,0.11237927,0.28039673,-0.30265844,0.06339385,0.18925449,0.23704243,0.04823744,-0.15483513,0.039149746,-0.10991566,-0.22051084,-0.16493611,0.11683808,0.30530715,-0.37482575,0.34036928,0.20510939,0.19660486,0.14402989,0.39028224,0.17322747,0.5134815,-0.07195774,0.22810522,0.039351456,0.0166563,-0.008064024,-0.24801467,-0.08715262,0.7488599,0.26375678,-0.051980786,0.1614468,-0.15402496,-0.31610182,0.005485965,-0.02040229,0.26350805,0.13777527,-0.11424702,-0.3511805,0.33821097,-0.51952034,-0.061393354,-0.002524395,-0.40804943,-0.24234532,0.33610734,0.2074475,-0.14667007,0.7068464,0.60770327,0.29988918,0.22402747,0.2699229,0.40187648,0.17946489,-0.3619712,0.021877237,-0.18246777,0.21383406,-0.12868726,0.5055583,-0.14847718,-0.41010165,-0.315515,-0.008325634,-0.14665766,0.009414936,0.47426248,0.05603693,0.102868065,-0.22167765,-0.08869719,0.35735282,-0.110180095,-0.29624847,-0.6350774,-0.46537825,-0.26469702,0.17006278,0.03726803,0.348877,-0.23330164,-0.21406735,-0.11078773,-0.06722518,0.16634418,0.49876615,-0.27111545,-0.0088574905,0.30601528,-0.14584626,0.29941583,-0.16790766,-0.18749887,-0.026555816,-0.017428834,-0.9167705,-0.049610306,0.20659687,0.25858775,0.29592916,0.04251652,0.01673478,0.32355258,0.091815434,-0.24771473,-0.12534632,-0.22386663,0.10318491,0.06541644,0.283527
miRNA_352,-0.12881894,0.16389944,-0.40544647,0.400248,0.17361929,0.09928238,0.10592872,0.14890864,0.73190534,0.1843198,0.2987022,0.12809198,0.13045894,0.10820463,-0.19075277,0.25104436,0.041033603,0.16334684,-0.124502145,0.15056601,0.19985053,-0.3160047,0.08376187,-0.05173273,-0.24838652,0.047772773,0.2502349,-0.1364359,0.06742308,-0.028226709,0.44576916,0.007992337,0.20065229,-0.02508911,-0.17986484,0.5046624,0.23744795,-0.07765757,0.061035927,-0.11720543,-0.015011377,0.1264938,-0.084645465,-0.006789732,0.31228,-0.34137627,0.046878178,0.368566,0.2957795,-0.04747023,-0.019620467,0.11155774,-0.06628616,0.31739685,0.31909007,-0.14823669,0.09342362,0.18136674,0.115102,0.16837713,-0.02401175,0.31656718,0.2885115,0.2549492,-0.10372816,-0.31182036,-0.13730869,-0.15634957,0.023481924,-0.23191446,0.077589676,0.29691723,-0.19132811,-0.15099342,-0.08129521,-0.16693448,-0.27878842,0.039830294,-0.078790456,-0.10792383,-0.09574451,0.083639726,-0.017139137,-0.0043237046,-0.10749404,0.27981493,0.014056719,0.0014447167,0.15622427,0.14777443,0.045270927,-0.2666401,-0.46540096,-0.39906988,-0.092023395,-0.21841164,0.19436926,-0.14592537,0.16416062,-0.12644726,-0.4417522,-0.40663904,0.17881702,-0.056246568,-0.04402663,0.24271265,-0.13571511,-0.24646682,-0.09028412,0.2454282,-0.2146779,-0.05649832,-0.2356683,-0.13238323,0.08202701,0.2863411,-0.13509819,-0.024646021,-0.24311239,0.30470014,0.046630826,-0.050951034,-0.18346152,-0.23648705,-0.41795394,0.34090525,-0.2178005,-0.27373254
miRNA_353,-0.18432146,-0.17289892,0.10572134,0.1335695,0.09752561,0.15775433,0.10217593,0.44171327,0.32798037,-0.17874348,0.55925953,-0.1930761,-0.16958766,-0.10211706,-0.2630764,0.2628419,0.19550236,0.19565842,0.046682168,0.3198642,-0.09381033,-0.026382936,-0.03429412,-0.2859425,0.042125255,-0.20306179,-0.06780774,0.4981813,0.4584179,-0.22811535,-0.18801959,0.11070966,0.27137828,-0.07973475,0.3782453,0.04534291,-0.035995,-0.327236,0.17001393,-0.08550177,0.12549168,0.07434488,-0.07986442,0.00947064,0.32009825,0.22922505,-0.023364114,0.37579948,-0.24190454,-0.07440435,-0.22982281,0.19728708,0.270341,0.38884693,0.08687907,-0.17181106,0.030998142,-0.18753971,-0.20738906,0.088288344,-0.3108369,-0.037400465,-0.29290864,0.19625053,-0.10539432,0.20393477,-0.103532754,0.26567334,-0.005127331,-0.27960342,0.10272817,-0.12252647,-0.34022492,-0.018972667,0.3274525,0.37879986,0.075414695,0.074321255,-0.34071517,0.01590731,-0.03785858,0.09406053,0.19056052,0.030604888,0.023251615,-0.046112448,-0.15969306,-0.15973291,-0.28148,-0.15826248,-0.013779119,-0.02417845,-0.45038363,-0.38097245,0.0673051,0.047178153,0.27026948,-0.5031123,-0.044134397,0.053420614,-0.19469227,-0.13172843,-0.27003354,0.25702265,0.17127953,0.23030727,0.06271477,0.08639308,-0.08941377,-0.053848825,-0.1822174,0.21740459,0.13068524,-0.1359507,0.22328837,0.15709789,0.031065658,0.17490155,-0.26159227,0.066194795,-0.07728054,-0.1452141,-0.0056470144,0.17470175,0.18706071,-0.43830118,0.22062144,-0.23403497
miRNA_354,-0.24913436,-0.34767988,0.3931012,0.1632226,0.31863126,0.40279183,0.38299537,-0.4619434,-0.13009451,0.036505427,-0.118664764,-0.064821236,-0.08158972,0.33022264,-0.08901901,0.14346941,-0.22136265,0.00538798,-0.03491953,0.45845932,-0.1799068,-0.13357179,0.05897024,0.12262046,-0.14244252,-0.114299744,0.00270691,0.4535955,0.352737,-0.1393198,-0.077439085,0.21653543,0.30134305,0.25140995,0.007886779,0.30074826,-0.02969371,0.0065101455,-0.1292136,0.3835773,-0.06054491,0.3544239,0.26777467,-0.4172957,-0.20112976,0.3356179,-0.26366314,-0.22156258,0.4294802,-0.020703787,0.0836788,0.08995805,0.0028301915,-0.058433097,0.4357078,0.057985853,-0.05742274,-0.4314134,-0.051859237,-0.38052863,-0.19383138,0.17715284,0.280325,-0.03757602,0.023144485,-0.16509773,0.28701887,0.13157019,0.15255769,-0.20876518,-0.08597203,-0.007819463,-0.046180595,-0.32534942,0.102942035,0.48488015,-0.051046,0.07022139,-0.3328195,-0.36024773,-0.04841965,0.38459098,0.1486821,0.040846586,0.4738389,-0.07045412,0.3859339,-0.053422935,0.02540556,-0.210065,-0.23920195,-0.050518773,-0.200927,0.15710075,0.41675955,0.2515806,-0.32268384,0.17184548,0.11849705,0.109595984,-0.5834106,0.10153336,-0.061640434,0.53477937,0.28749782,-0.0179398,0.2968242,0.039677728,-0.21211468,0.14525567,0.19897883,-0.024081217,0.02608829,0.086419195,-0.5478272,-0.06461931,0.21109307,0.5847001,0.3546959,-0.0944309,-0.1257303,0.2314256,-0.35842004,-0.06713755,-0.2020996,-0.30614185,-0.030150741,-0.20318751
miRNA_355,-0.5923483,-0.080629274,0.030850662,0.3960963,-0.21563584,0.260996,-0.0058043087,-0.47861904,0.19634798,-0.1958304,0.59064496,-0.5949118,0.23653059,-0.06416612,0.0046745925,0.2323966,0.15474552,0.09883073,-0.46881887,0.007516761,-0.42425448,0.09136964,-0.25591096,-0.023209725,-0.33942646,0.017500391,-0.2252343,-0.30230218,-0.35034025,-0.070609316,-0.1706477,0.17061041,0.19807483,-0.31096902,-0.28594646,0.2629395,0.17446311,0.44349334,-0.054206852,0.25368577,-0.47186267,-0.26815596,-0.11540391,0.17767403,0.50314766,0.30577144,0.12708983,0.68098646,-0.109674856,-0.016972328,0.38584045,0.13038906,-0.1343341,0.023274558,-0.15084113,0.0941446,-0.31295875,0.062458668,0.18694408,0.26884383,0.22297229,-0.2405093,0.1320587,0.7762195,-0.17708585,-0.017692292,-0.12182078,-0.27607965,0.022072975,-0.35636565,-0.109946236,0.5495432,-0.518297,-0.3480763,0.45993257,-0.15466255,-0.12797946,-0.38476554,-0.5514464,-0.14825228,-0.046715446,-0.29755318,0.13493942,0.2106685,-0.14958613,0.2418208,0.15314566,-0.24353394,-0.16885011,-0.055039607,-0.10253098,0.5219169,-0.60773224,0.4624458,-0.8123779,0.5012312,0.04776827,-0.107687704,-0.16899039,0.34598303,-0.13393426,0.18100229,-0.5883214,-0.34370273,-0.1582754,0.10547464,0.039966013,0.44960782,-0.009322762,0.14510976,0.037205458,-0.333324,0.295047,-0.4593632,0.15713024,-0.38391197,-0.0243213,0.73383236,-0.25521487,-0.12459871,-0.10216268,-0.39201504,0.24664485,0.016314555,-0.05671273,-0.14520992,0.6743361,-0.3217822
miRNA_356,-0.06770101,0.06437332,-0.04827181,0.00015209652,0.21443222,0.081346005,0.24525961,0.10629165,0.2150543,0.13924524,0.29720846,-0.20797579,0.3481228,-0.44716024,-0.08621279,0.047218543,-0.19381903,0.47882077,0.097148135,0.4221497,-0.09588657,0.02937609,-0.009752339,0.18170184,-0.061501462,-0.2802872,0.040941622,-0.3554456,-0.014784292,0.040371142,-0.32865602,0.11093976,-0.12700905,-0.1731385,0.16374265,0.1946837,0.29647142,-0.1723605,0.25196144,-0.2279992,-0.42872864,0.5150089,0.18350127,-0.10615206,0.21411052,0.029465457,-0.004754023,0.27947077,-0.1764329,0.27242702,-0.08349037,0.09990583,0.047607664,0.22377338,0.15232961,0.13000087,0.17032893,0.17216928,-0.13672525,0.19038148,-0.16563366,0.045776315,-0.33275616,0.11009263,-0.024761103,-0.15243009,0.26070386,-0.13597703,0.025466936,-0.32061377,0.24886078,-0.27859986,-0.005325803,0.20712894,0.36287683,0.09668171,-0.026040815,-0.21241179,-0.028497873,-0.4827985,0.23769346,0.099034466,0.11919863,0.1761449,0.12644981,0.38650632,-0.07199778,0.09664915,0.20422769,0.2681281,0.05178485,-0.19102514,-0.26235738,-0.09334207,-0.052683156,0.34538117,-0.126746,0.2261401,0.072528705,-0.10607867,-0.62088156,0.18631521,0.007470872,-0.5052504,0.17444952,-0.010154495,-0.11626176,0.1661883,0.080026716,0.30106077,0.26814416,0.015047041,0.064007394,0.46811235,0.092962585,0.26583183,-0.07294971,-0.052466154,-0.006070547,0.06058163,-0.3149013,-0.2995388,0.15528776,0.11330632,0.5208853,0.2031358,-0.31823644,0.3717544
miRNA_357,-0.058993444,-0.24715926,0.18345219,-0.8356698,0.06817853,0.31126404,0.3199994,-0.08588278,-0.29197165,0.4845214,-0.10645543,0.5876793,-0.03255159,-0.048820917,-0.39566246,0.19781744,-0.2341787,0.20400691,-0.3082239,0.27320448,0.12397915,0.22195496,0.33477074,-0.14736708,-0.15863389,0.28078422,0.03638945,0.064507246,-0.7626501,0.6008415,-0.017957777,0.023747347,0.2589871,0.16610074,0.1478428,0.43019935,0.5243933,-0.040550202,-0.52248985,-0.37934545,-0.5914642,0.016768284,-0.8051681,-0.24873273,0.16992828,0.22378062,0.6549955,-0.17273585,0.023819119,0.09401512,-0.29726058,0.22755235,0.31428558,0.49218795,0.17674555,-0.12958656,-0.4352061,0.3860883,0.24402694,-0.078159034,-0.15679623,0.02003279,-0.1479714,-0.43424985,0.37952068,-0.2739757,-0.072521165,-0.22405446,0.45784062,-0.006613249,-0.027800819,0.33093065,-0.204798,-0.053349104,0.025203217,-0.21352693,-0.25007957,-0.3237343,-0.16695602,-0.1801586,-0.27498394,0.19745594,-0.09777955,-0.25841615,-0.048569117,0.5200713,-0.082893364,-0.12481202,-0.31331944,-0.34126788,-0.383523,-0.11520925,-0.28040317,-0.18769883,-0.3662834,-0.10884518,-0.18852171,-0.19380723,-0.35555354,0.1729747,0.1466356,0.31417808,-0.41357866,0.17587322,0.29605994,0.5977085,-0.11820363,-0.35518283,0.07593584,-0.5878823,-0.24979371,-0.2735328,-0.21379492,0.27762884,0.2572221,-0.09372496,-0.36083302,-0.2245571,-0.12845503,-0.13100679,-0.29833028,0.16241705,-0.5931742,-0.24148263,-0.4090821,0.11698236,0.3321939,0.15333179
miRNA_358,-0.049082506,-0.021650104,0.031969186,0.07683599,-0.24407735,-0.009794329,0.52040875,0.09346727,0.10763662,0.22284092,-0.011519729,-0.49165455,0.22575688,-0.37677526,0.41774908,-0.45733362,-0.17005159,0.004335753,0.20487194,-0.0063820807,0.15798455,0.39335734,0.031761494,-0.20199132,-0.26345503,-0.21973698,-0.17748225,-0.23242652,0.19582911,0.13944194,-0.077656515,0.6214171,-0.08377146,-0.13219537,0.111716755,0.23124453,0.6049433,0.19521497,0.012527399,-0.09541669,0.18622684,-0.036110032,0.1857082,0.4569744,0.37860724,-0.028747974,-0.31814983,-0.042205248,-0.12699093,-0.018163146,0.11510067,-0.0026293164,0.1110459,0.30406317,0.0038590853,-0.13455333,0.06628334,0.03630032,0.061040115,0.3024748,0.15398188,-0.024417121,0.14685358,0.43010432,0.19181822,0.2018615,0.24470283,0.16391377,0.26391768,-0.14119087,-0.0569173,0.19525714,-0.2343449,-0.31607422,0.14724731,-0.04158278,-0.19366787,0.2406213,-0.35643584,-0.38594207,-0.07301537,0.44272417,0.29809073,0.0906585,0.6469763,0.09617324,0.026506634,0.013660687,-0.13363248,0.28720382,-0.3109904,0.25240877,-0.18230553,0.15013756,0.18034764,-0.15492365,0.16242799,0.5575423,0.15087916,0.18797112,-0.07999286,-0.112804055,-0.11816718,0.12605052,0.07913059,0.28326368,-0.047869228,-0.06353281,-0.08757794,0.13232647,0.109243475,0.09672898,0.2064983,-0.22646345,-0.08570098,0.13708581,0.17740984,0.3844667,0.052088052,-0.047204856,0.41557047,0.13350356,-0.28411213,-0.28020942,-0.29173422,-0.1964068,0.012708123,0.17241812
miRNA_359,-0.2201011,-0.14196765,0.08543762,0.006328254,0.3753144,0.19908375,0.15331769,-0.019510765,0.2019548,0.2403038,0.3477675,-0.21188127,0.2863479,0.11379983,0.20554125,0.03347578,0.08199479,0.3100847,-0.11052972,0.10631405,0.1294638,-0.026744155,0.123075806,-0.07385216,-0.20003664,-0.09154655,-0.08394695,-0.3749498,-0.03407122,-0.22080131,0.25554678,-0.07509924,0.3959846,0.24471104,-0.21253633,0.043325733,0.08273107,0.17980711,0.07211646,0.12950173,-0.1998044,0.13556708,-0.19207186,-0.1232137,0.20678389,-0.09642731,-0.35790217,0.16811413,-0.20770878,0.06565246,0.17569171,0.4041224,0.028391229,-0.2034626,-0.3250589,0.10553461,0.4363758,-0.066436134,-0.031380873,0.05917719,-0.26666847,-0.19602501,0.20067115,0.0958151,-0.17532314,-0.060907483,-0.2573973,0.32298577,0.20185697,-0.10110453,0.047262974,-0.06654049,0.065907225,-0.19012783,-0.03935039,0.013198527,-0.24979545,-0.21796271,-0.033394147,-0.18000849,0.66973007,0.16990697,0.073575966,0.057088226,-0.24504235,0.042470645,0.15709187,-0.02006216,-0.18341015,0.5590799,-0.2879846,-0.12131517,-0.23215967,-0.004983833,0.4496964,0.04948958,-0.21010675,-0.23411554,0.14034171,-0.2929287,-0.22835341,0.32370058,0.14886312,0.00072642305,-0.15864329,0.08972344,-0.13264388,0.30178744,-0.20383802,-0.07474373,-0.28149274,0.09526802,0.10567863,-0.20375016,0.20340224,0.08954484,-0.2143948,0.233817,-0.11593817,0.31059086,0.13672487,-0.036541443,-0.3764981,-0.12773196,-0.057395477,-0.2371362,0.0635704,0.59000665
miRNA_360,0.07916868,-0.20586428,0.013189156,-0.024432702,0.032693524,0.10822177,0.021027165,-0.40825942,0.093241364,0.0012095893,0.18653116,-0.15785192,-0.07237215,0.06173493,0.18808088,-0.07805544,-0.034530513,-0.043951035,-0.32541317,-0.052120928,0.059941135,0.094675906,-0.15782934,-0.35770077,-0.023236047,0.54098946,0.12631151,0.12000442,0.46726674,0.041627266,-0.012280781,-0.016785525,-0.20452027,0.5736597,-0.16716857,-0.019776978,0.30456612,0.22835125,-0.03692142,0.25787866,0.08757817,0.19690904,0.15145853,-0.17921762,-0.16308863,-0.31598204,0.248903,-0.06189018,-0.40852347,-0.0024184335,-0.24769789,0.012685234,-0.3302618,0.35239294,0.16972989,-0.026368983,0.29590482,0.09077322,0.20714395,-0.23271805,0.035988558,-0.29990745,0.25877208,-0.076179355,-0.05954018,-0.003114282,0.23238797,0.07440748,0.06918845,0.018237974,-0.049766406,0.3925286,0.06113254,-0.13570373,0.28479972,-0.2527736,0.6972994,-0.03975027,-0.5845584,-0.40613663,0.34841758,0.15702803,0.006341465,0.12511843,-0.0946284,0.45100817,0.19098757,0.294735,0.1685381,0.23830742,-0.3870671,-0.2617142,-0.08081996,0.006534741,-0.054470744,0.035028346,-0.03933088,-0.27975634,0.18989392,0.273105,-0.15559457,0.22884743,-0.27534932,-0.2953037,-0.0891438,0.33858234,-0.81458646,-0.09752357,0.19663914,0.016655097,-0.40607843,-0.5088585,0.32856795,-0.114805296,-0.045860164,0.16371879,-0.30523947,-0.08949221,-0.076767124,0.26624528,0.084526435,0.22154808,-0.20854591,-0.064071454,0.19010743,0.2996457,-0.12345818,-0.58306104
miRNA_361,0.08437802,0.25751227,-0.4503135,0.17816849,0.15841131,0.15664364,-0.51489735,-0.19946615,-0.108531244,-0.043529138,0.5724169,0.05833564,-0.27129033,0.2666191,-0.36695164,0.11508283,-0.45207423,-0.22596195,-0.19795632,0.11720296,0.1811148,0.077286124,0.40933707,0.36338496,-0.13089497,0.099872984,0.065105125,-0.5490441,0.11803463,0.0071029332,-0.48602563,-0.28698266,0.3095383,0.27130535,-0.038974278,-0.07439097,0.12931274,-0.17415337,-0.03256563,-0.6382505,-0.017096024,-0.42155373,-0.11419942,0.2095534,0.19862103,0.13062222,0.018883407,-0.13078678,0.43902016,0.42206693,-0.3167506,0.31569037,-0.034030553,-0.03084299,0.30663443,0.18497823,-0.16316363,-0.56981647,-0.31607983,0.06516667,-0.31768817,-0.09671176,-0.10862826,-0.21953292,-0.17566894,-0.01165219,-0.20982292,-0.17258038,0.2355103,-0.25999764,-0.1390928,0.2138493,0.1777567,-0.57584906,-0.40503174,0.33609316,-0.06418853,0.1971686,-0.07981241,-0.038457427,0.23047699,0.09897009,0.32636163,0.22181964,0.16273658,0.50990707,-0.13185818,-0.2273236,-0.20699623,0.23557037,0.065808736,-0.5494231,-0.28762233,-0.009967487,0.27526852,-0.21044499,0.23885864,0.09949112,0.40428784,0.1258909,-0.39156422,0.35124725,0.11755156,-0.31692183,-0.37050334,0.1479194,-0.045907408,0.027441612,0.22878836,-0.0903649,-0.4591557,-0.24255493,0.123172626,0.09689662,0.027316513,-0.38668588,-0.12790304,0.06766205,-0.38496482,-0.29595926,0.24587113,-0.1729042,-0.33907875,-0.5298042,-0.09814241,0.04365257,-0.14216386,-0.099256665
miRNA_362,0.068987735,-0.0051124142,0.101102,-0.08787366,0.15618198,0.43618786,0.004916837,-0.2992935,-0.23252015,0.04106439,0.19159834,-0.07453997,-0.0843436,0.09629729,-0.10404705,0.13551253,-0.0065764436,-0.27197942,0.20145658,-0.35981,-0.1502082,0.110574655,0.025601111,0.0035057093,-0.23765516,0.40616953,-0.035896283,-0.26693568,0.006933021,-0.09795547,-0.15317842,-0.13120049,-0.0096544875,0.20925745,-0.21620566,0.075154744,0.30142072,0.16712955,0.18880068,-0.110180266,-0.26890525,0.07308211,0.35130924,-0.5077023,0.32641992,0.36379245,-0.34450468,-0.5338165,0.33666205,0.4647366,0.06429752,0.4412581,-0.26921895,0.24490084,0.46698776,0.080958985,0.029762652,-0.23665106,-0.30012116,0.083857216,0.14174627,0.22289929,-0.29309213,-0.05638175,-0.0788057,-0.10007189,-0.0025237836,-0.17332058,-0.013521329,0.21062034,-0.38268352,-0.031088328,-0.1918212,-0.24040034,0.038261876,0.24177155,0.48330697,-0.011149711,-0.10770486,-0.092643395,0.07458771,0.59885746,-0.35050842,0.2122,0.25828964,0.31760144,0.28912714,-0.09657813,0.3503656,-0.13586497,-0.060926158,0.030842835,0.053572904,-0.03337099,-0.34028518,0.107804514,-0.21721053,-0.14624032,0.13136429,-0.23408547,-0.56412894,-0.021728387,0.22607249,-0.12317104,0.2466148,0.15776561,-0.061125115,-0.06717661,0.109103866,-0.07376851,-0.051564172,-0.10766635,0.007820181,-0.12782197,-0.00055626064,0.0028690898,-0.032450493,0.29179007,0.027924608,-0.14686443,0.11650041,-0.14140442,-0.2634973,0.3330318,0.23953165,-0.14825031,-0.3295942,-0.21679167
